from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PORI2,2003,2,0,KPL__0__6322__RAIL__Rail_MTuWThF-XHol,226__0__135__TZM__315__1__315__1
7017,7017,2,120,23__1__416__TZM__110__1__110__1,1__0__433__TZM__113__1__113__1
1501,WAIK,2,240,281__0__105__UZM__101__101,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
1810,FEAT,2,0,200__0__103__TZM__1001__2__1001__2,WRL__1__1601__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__443__MNM__2042__2042,KPL__0__6460__RAIL__Rail_SaSu+Hol
TAIT2,9251,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol,120__0__153__TZM__602__2__602__2
6055,6017,2,240,1__1__110__TZM__209__1__209__1,23__0__107__TZM__104__2__104__2
PORI2,2001,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol,226__0__101__TZM__304__2__304__2
7026,7224,2,120,12__1__162__NBM__54__1__54__1,2__0__261__NBM__86__86
7026,7224,2,120,12__1__162__NBM__54__1__54__1,2__0__261__NBM__86__1__86__1
WAIK,1501,2,240,KPL__0__6318__RAIL__Rail_MTuWThF-XHol,281__0__121__UZM__834__834
WAIK,1501,2,240,KPL__0__6246__RAIL__Rail_MTuWThF-XHol,281__0__117__UZM__808__808
PORI2,2003,2,0,KPL__0__6362__RAIL__Rail_MTuWThF-XHol,220__1__206__TZM__307__2__307__2
7026,7224,2,120,12__1__112__NBM__46__2__46__2,2__0__135__NBM__30__5__30__5
UPPE,8579,2,240,HVL__0__3844__RAIL__Rail_SaSu+Hol,110__0__449__TZM__509__509
6055,6017,2,240,1__1__440__TZM__206__1__206__1,29__1__420__TZM__117__1__117__1
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,236__0__141__TZM__316__316
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,236__0__141__TZM__316__1__316__1
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,236__0__141__TZM__316__2__316__2
8580,UPPE,2,240,110__1__406__TZM__507__507,HVL__1__3815__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__152__TZM__431__431,MEL__1__5645__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__146__TZM__606__606,HVL__1__3619__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__455__TZM__209__209,29__0__431__TZM__117__1__117__1
8140,WATE1,2,0,160__1__154__TZM__609__609,HVL__1__4621__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__2634__RAIL__Rail_MTuWThF-XHol,120__0__137__TZM__407__2__407__2
MELL,9150,2,240,MEL__0__5624__RAIL__Rail_MTuWThF-XHol,145__0__111__TZM__406__2__406__2
MELL,9150,2,240,MEL__0__5620__RAIL__Rail_MTuWThF-XHol,145__0__107__TZM__406__2__406__2
7083,7083,2,120,18__1__222__NBM__47__1__47__1,2__0__283__NBM__13__6__13__6
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol,220__0__149__TZM__305__2__305__2
3000,3000,2,120,1__0__439__TZM__1__1__1__1,19__0__419__TZM__210__210
8165,WATE1,2,0,130__1__708__TZM__404__404,HVL__1__3821__RAIL__Rail_SaSu+Hol
7720,7700,2,60,29__1__132__TZM__103__2__103__2,7__1__172__TZM__205__3__205__3
2002,PORI1,2,0,230__1__116__TZM__302__2__302__2,KPL__1__6225__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__116__TZM__302__4__302__4,KPL__1__6225__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__191__TZM__310__310,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__184__TZM__313__313,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19e__0__111__TZM__233__233,1__1__134__TZM__2__2__2__2
3000,3000,2,120,1__0__479__TZM__1__1__1__1,19__0__439__TZM__210__210
8165,WATE1,2,0,130__1__184__TZM__415__1__415__1,HVL__1__4621__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__420__MNM__2101__2101,1__1__442__TZM__207__1__207__1
6055,6017,2,240,1__1__208__TZM__153__153,23__0__147__TZM__104__2__104__2
3081,3081,2,120,60__1__156__MNM__3221__3221,1__1__252__TZM__118__1__118__1
2002,PORI1,2,0,236__1__118__TZM__315__315,KPL__1__6229__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,236__1__118__TZM__315__1__315__1,KPL__1__6229__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3824__RAIL__Rail_SaSu+Hol,130__0__707__TZM__406__406
WATE2,9140,2,0,HVL__0__2628__RAIL__Rail_MTuWThF-XHol,160__0__115__TZM__606__606
7083,7083,2,120,18e__1__139__NBM__13__6__13__6,2__0__231__NBM__14__5__14__5
2001,PORI1,2,0,220__0__117__TZM__307__2__307__2,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__217__TZM__311__311,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__217__TZM__311__1__311__1,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__210__TZM__308__1__308__1,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__745__TZM__104__104,60__0__713__MNM__1051__1051
7017,7017,2,120,23__1__144__TZM__106__1__106__1,1__0__231__TZM__214__214
8165,WATE1,2,0,130__1__174__TZM__437__437,HVL__1__3623__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3624__RAIL__Rail_MTuWThF-XHol,130__0__167__TZM__413__1__413__1
WATE2,9165,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol,130__0__167__TZM__413__1__413__1
UPPE,8579,2,240,HVL__0__2644__RAIL__Rail_MTuWThF-XHol,110__0__143__TZM__526__526
1001,PARA1,2,0,260__1__134__UZM__604__2__604__2,KPL__1__6329__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__101__MNM__3201__3201,KPL__0__6216__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__3860__RAIL__Rail_SaSu+Hol,154__0__423__TZM__403__1__403__1
PORI1,2002,2,0,KPL__1__6215__RAIL__Rail_MTuWThF-XHol,60__1__102__MNM__3031__3031
5915,5915,2,0,21__0__443__NBM__201__7__201__7,22__0__443__NBM__33__5__33__5
8140,WATE1,2,0,160__1__116__TZM__613__613,HVL__1__2617__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__117__TZM__304__2__304__2,KPL__1__6227__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,281__0__109__UZM__808__808
TAIT2,9251,2,0,HVL__0__2630__RAIL__Rail_MTuWThF-XHol,120__0__131__TZM__611__611
6055,6017,2,240,1__1__402__TZM__206__1__206__1,29__1__402__TZM__102__1__102__1
1501,WAIK,2,240,280__0__113__UZM__101__101,KPL__1__6219__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__436__TZM__112__1__112__1,29__1__418__TZM__114__1__114__1
PORI2,2001,2,0,KPL__0__6468__RAIL__Rail_SaSu+Hol,220__0__459__TZM__304__1__304__1
8140,WATE1,2,0,160__1__426__TZM__602__1__602__1,HVL__1__3835__RAIL__Rail_SaSu+Hol
7720,7700,2,60,17__1__428__TZM__102__1__102__1,7__1__462__TZM__211__211
2002,PORI1,2,0,230__1__422__TZM__303__2__303__2,KPL__1__6451__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__718__TZM__301__301,KPL__1__6451__RAIL__Rail_SaSu+Hol
7720,7700,2,60,29__1__142__TZM__109__2__109__2,7__1__196__TZM__114__2__114__2
6055,6017,2,240,1__1__264__TZM__119__1__119__1,23__0__179__TZM__104__2__104__2
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_SaSu+Hol,170__0__455__TZM__601__1__601__1
6720,7720,2,120,7__0__451__TZM__211__211,29__0__429__TZM__114__1__114__1
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,220__0__183__TZM__318__318
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,220__0__183__TZM__318__1__318__1
TREN,9525,2,240,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,114__1__110__TZM__508__1__508__1
7720,7700,2,60,17__1__720__TZM__112__112,7__1__742__TZM__115__115
7720,7700,2,60,29__1__138__TZM__109__2__109__2,7__1__184__TZM__121__121
7720,7700,2,60,29__1__150__TZM__103__2__103__2,7__1__216__TZM__216__216
1001,PARA1,2,0,262__1__148__UZM__3104__3104,KPL__1__6343__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__163__TZM__147__147,60__0__129__MNM__3051__3051
6055,6017,2,240,1__1__222__TZM__214__214,29__1__142__TZM__109__2__109__2
8251,TAIT1,2,0,120__1__470__TZM__413__413,HVL__1__3851__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6428__RAIL__Rail_SaSu+Hol,226__0__415__TZM__308__308
PETO2,9001,2,0,HVL__0__4630__RAIL__Rail_MTuWThF-XHol,150__0__151__TZM__431__431
PETO2,9001,2,0,MEL__0__5644__RAIL__Rail_MTuWThF-XHol,150__0__151__TZM__431__431
WATE2,9140,2,0,HVL__0__3660__RAIL__Rail_MTuWThF-XHol,160__0__179__TZM__614__614
TAIT2,9251,2,0,HVL__0__3846__RAIL__Rail_SaSu+Hol,120__0__727__TZM__402__402
8297,TAIT1,2,0,121__1__102__TZM__427__427,HVL__1__3621__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__137__MNM__3012__3012,KPL__0__6318__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,150__1__140__TZM__430__430,HVL__1__3621__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__415__TZM__301__1__301__1,KPL__1__6421__RAIL__Rail_SaSu+Hol
7720,7700,2,60,17__1__114__TZM__139__139,7__1__150__TZM__116__2__116__2
1501,WAIK,2,240,280__0__103__UZM__101__101,KPL__1__6209__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6444__RAIL__Rail_SaSu+Hol,220__0__725__TZM__305__305
5915,5915,2,0,22__0__723__NBM__4__5__4__5,21__0__723__NBM__206__5__206__5
6733,6730,2,120,7__0__731__TZM__106__106,23__0__729__TZM__114__114
6733,6730,2,120,7__0__153__TZM__242__242,23__0__137__TZM__104__2__104__2
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_SaSu+Hol,160__0__413__TZM__604__604
7017,7017,2,120,29__0__723__TZM__201__201,1__0__799__TZM__102__102
WATE2,9165,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,150__0__411__TZM__418__418
TAIT2,9251,2,0,HVL__0__3826__RAIL__Rail_SaSu+Hol,120__0__417__TZM__413__413
8140,WATE1,2,0,160__1__732__TZM__601__601,HVL__1__3869__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,236__1__702__TZM__304__304,KPL__1__6419__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,236__1__404__TZM__306__1__306__1,KPL__1__6419__RAIL__Rail_SaSu+Hol
7730,7730,2,120,23__1__104__TZM__106__1__106__1,7__1__118__TZM__102__2__102__2
3081,3081,2,120,19e__0__121__TZM__239__239,1__1__244__TZM__138__138
PARA2,1001,2,240,KPL__0__6428__RAIL__Rail_SaSu+Hol,262__0__409__UZM__4701__4701
2001,PORI1,2,0,220__0__101__TZM__301__2__301__2,KPL__1__6205__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__101__TZM__301__3__301__3,KPL__1__6205__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__412__TZM__603__1__603__1,HVL__1__3821__RAIL__Rail_SaSu+Hol
7017,7017,2,120,29__0__141__TZM__139__139,1__0__229__TZM__153__153
7026,7224,2,120,12__1__102__NBM__71__1__71__1,2__0__251__NBM__14__5__14__5
6055,6017,2,240,1__1__718__TZM__2__2,29__1__706__TZM__112__112
6055,6017,2,240,1__1__758__TZM__2__2,29__1__716__TZM__105__105
7017,7017,2,120,23__1__422__TZM__110__1__110__1,1__0__445__TZM__112__1__112__1
9001,PETO1,2,0,150__1__432__TZM__418__418,HVL__1__3849__RAIL__Rail_SaSu+Hol
SILV,8416,2,240,HVL__0__3620__RAIL__Rail_MTuWThF-XHol,115__0__123__TZM__503__2__503__2
9001,PETO1,2,0,150__1__438__TZM__510__510,HVL__1__3859__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__451__TZM__307__1__307__1,KPL__1__6459__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__453__TZM__308__308,KPL__1__6459__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__100__TZM__303__3__303__3,KPL__1__7201__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__100__TZM__303__4__303__4,KPL__1__7201__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__409__TZM__204__2__204__2,29__0__407__TZM__117__1__117__1
2003,PORI1,2,0,226__0__145__TZM__304__2__304__2,KPL__1__6331__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__412__MNM__2101__2101,1__1__426__TZM__101__2__101__2
8251,TAIT1,2,0,120__1__408__TZM__403__1__403__1,HVL__1__3817__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__723__TZM__205__205,1__1__752__TZM__104__104
PORI1,2002,2,0,KPL__1__6327__RAIL__Rail_MTuWThF-XHol,60__1__154__MNM__3042__3042
8140,WATE1,2,0,160__1__106__TZM__607__607,HVL__1__2611__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,23__1__174__TZM__244__244,1__0__283__TZM__226__226
WATE2,9165,2,0,HVL__0__3646__RAIL__Rail_MTuWThF-XHol,150__0__151__TZM__431__431
TAIT2,9297,2,0,HVL__0__3852__RAIL__Rail_SaSu+Hol,121__0__421__TZM__406__1__406__1
2002,PORI1,2,0,230__1__430__TZM__303__2__303__2,KPL__1__6465__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,210__1__700__TZM__301__301,KPL__1__6411__RAIL__Rail_SaSu+Hol
UPPE,8579,2,240,HVL__0__3834__RAIL__Rail_SaSu+Hol,110__0__715__TZM__502__502
2003,PORI1,2,0,226__0__411__TZM__307__1__307__1,KPL__1__6419__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__413__TZM__308__308,KPL__1__6419__RAIL__Rail_SaSu+Hol
8580,UPPE,2,240,110__1__714__TZM__502__502,HVL__1__3827__RAIL__Rail_SaSu+Hol
8251,TAIT1,2,0,120__1__122__TZM__608__608,HVL__1__2621__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,154__0__407__TZM__407__1__407__1,HVL__1__3825__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,281__0__101__UZM__231__3__231__3,KPL__1__6209__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,112__1__130__TZM__503__2__503__2,HVL__1__3633__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,111__0__151__TZM__511__1__511__1,HVL__1__3641__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,MEL__0__5614__RAIL__Rail_MTuWThF-XHol,154__0__113__TZM__408__1__408__1
PETO2,9001,2,0,HVL__0__2628__RAIL__Rail_MTuWThF-XHol,154__0__113__TZM__408__1__408__1
7730,7730,2,120,23__1__126__TZM__106__1__106__1,7__1__164__TZM__138__138
6081,6081,2,120,2__1__464__NBM__2__8__2__8,18__0__419__NBM__35__4__35__4
WAIK,1501,2,240,KPL__0__6428__RAIL__Rail_SaSu+Hol,280__0__709__UZM__4102__4102
3000,3000,2,120,1__0__275__TZM__153__153,19__0__175__TZM__218__218
2600,PARE,2,240,236__1__110__TZM__313__313,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6242__RAIL__Rail_MTuWThF-XHol,280__0__129__UZM__808__808
2002,PORI1,2,0,230__1__128__TZM__308__1__308__1,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
9525,TREN,2,240,114__0__129__TZM__503__2__503__2,HVL__1__3641__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__410__TZM__1__1__1__1,23__0__405__TZM__110__1__110__1
7083,7083,2,120,18e__1__148__NBM__73__1__73__1,2__0__179__NBM__12__6__12__6
7083,7083,2,120,18e__1__148__NBM__73__2__73__2,2__0__179__NBM__12__6__12__6
WATE2,9165,2,0,HVL__0__4616__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__403__3__403__3
WATE2,9165,2,0,HVL__0__3630__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__403__3__403__3
3081,3081,2,120,19__0__743__TZM__205__205,1__1__792__TZM__111__1__111__1
8580,UPPE,2,240,112__1__132__TZM__505__3__505__3,HVL__1__3637__RAIL__Rail_MTuWThF-XHol
6224,6224,2,240,2__1__154__NBM__6__5__6__5,12__0__125__NBM__66__1__66__1
WATE2,9140,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol,170__0__137__TZM__615__615
MELL,9150,2,240,MEL__0__5640__RAIL__Rail_MTuWThF-XHol,145__0__117__TZM__406__2__406__2
6055,6017,2,240,1__1__452__TZM__111__2__111__2,23__0__427__TZM__108__1__108__1
6081,6081,2,120,2__1__246__NBM__31__6__31__6,18__0__195__NBM__80__80
6081,6081,2,120,2__1__248__NBM__3__7__3__7,18__0__195__NBM__80__80
2003,PORI1,2,0,226__0__445__TZM__308__308,KPL__1__6453__RAIL__Rail_SaSu+Hol
6081,6081,2,120,2__1__444__NBM__2__8__2__8,18e__0__413__NBM__10__4__10__4
3000,3000,2,120,1__0__761__TZM__102__102,19__0__731__TZM__205__205
2003,PORI1,2,0,226__0__437__TZM__308__308,KPL__1__6445__RAIL__Rail_SaSu+Hol
7730,7730,2,120,23__1__452__TZM__110__1__110__1,7__1__498__TZM__204__2__204__2
2002,PORI2,2,0,60__0__125__MNM__3202__3202,KPL__0__6246__RAIL__Rail_MTuWThF-XHol
PORI1,2002,2,0,KPL__1__6415__RAIL__Rail_SaSu+Hol,60__1__408__MNM__2101__2101
3000,3000,2,120,1__0__713__TZM__202__202,60__0__705__MNM__1021__1021
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_SaSu+Hol,110__0__477__TZM__513__513
TAIT2,9251,2,0,HVL__0__3822__RAIL__Rail_SaSu+Hol,120__0__703__TZM__402__402
WATE2,9165,2,0,HVL__0__3858__RAIL__Rail_SaSu+Hol,130__0__741__TZM__401__401
WATE2,9140,2,0,HVL__0__3816__RAIL__Rail_Sa,170__0__409__TZM__605__1__605__1
8580,UPPE,2,240,110__1__194__TZM__502__2__502__2,HVL__1__3637__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__178__TZM__519__519,HVL__1__3623__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3654__RAIL__Rail_MTuWThF-XHol,110__0__205__TZM__515__515
UPPE,8579,2,240,HVL__0__3654__RAIL__Rail_MTuWThF-XHol,110__0__205__TZM__515__1__515__1
3081,3081,2,120,60__1__440__MNM__2102__2102,1__1__482__TZM__207__1__207__1
7730,7730,2,120,23__1__420__TZM__108__1__108__1,7__1__436__TZM__204__2__204__2
UPPE,8579,2,240,HVL__0__3862__RAIL__Rail_SaSu+Hol,110__0__743__TZM__505__1__505__1
7720,7700,2,60,17__1__104__TZM__139__139,7__1__128__TZM__234__234
2003,PORI1,2,0,226__0__105__TZM__304__2__304__2,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__107__TZM__309__309,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__173__TZM__314__314,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__173__TZM__314__1__314__1,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__170__TZM__325__325,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__168__TZM__310__310,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,250__0__151__UZM__1013__1013,KPL__1__6347__RAIL__Rail_MTuWThF-XHol
7730,7730,2,120,23__1__168__TZM__244__244,7__1__222__TZM__123__123
FEAT,1810,2,0,WRL__0__1616__RAIL__Rail_SaSu+Hol-Xmas_(WRL),200__1__708__TZM__1001__1001
8580,UPPE,2,240,112__1__102__TZM__505__3__505__3,HVL__1__2611__RAIL__Rail_MTuWThF-XHol
7017,7017,2,120,29__0__719__TZM__105__105,1__0__785__TZM__104__104
1501,WAIK,2,240,280__0__131__UZM__808__808,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,111__0__111__TZM__507__1__507__1,HVL__1__2619__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__193__TZM__318__318,KPL__1__6335__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__193__TZM__318__1__318__1,KPL__1__6335__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__186__TZM__307__2__307__2,KPL__1__6335__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__106__MNM__3041__3041,1__1__152__TZM__128__128
3081,3081,2,120,60__1__172__MNM__3011__3011,1__1__152__TZM__128__128
7026,7224,2,120,12__1__104__NBM__52__1__52__1,2__0__111__NBM__110__4__110__4
1001,PARA1,2,0,262__1__128__UZM__3531__3531,KPL__1__6321__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6214__RAIL__Rail_MTuWThF-XHol,260__0__105__UZM__504__3__504__3
PARA2,1001,2,240,KPL__0__6216__RAIL__Rail_MTuWThF-XHol,262__0__107__UZM__211__1__211__1
UPPE,8579,2,240,HVL__0__3840__RAIL__Rail_SaSu+Hol,111__0__433__TZM__503__1__503__1
PARE,2600,2,240,KPL__0__6340__RAIL__Rail_MTuWThF-XHol,236__0__135__TZM__309__309
PORI2,2003,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,226__0__411__TZM__307__1__307__1
8165,WATE1,2,0,130__1__742__TZM__406__406,HVL__1__3855__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6456__RAIL__Rail_SaSu+Hol,226__0__443__TZM__307__1__307__1
TAIT2,9251,2,0,HVL__0__3858__RAIL__Rail_SaSu+Hol,120__0__475__TZM__413__413
2001,PORI1,2,0,220__0__739__TZM__303__1__303__1,KPL__1__6453__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__2630__RAIL__Rail_MTuWThF-XHol,130__0__121__TZM__429__429
2003,PORI1,2,0,226__0__435__TZM__307__1__307__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__437__TZM__308__308,KPL__1__6443__RAIL__Rail_SaSu+Hol
8580,UPPE,2,240,112__1__416__TZM__503__1__503__1,HVL__1__3847__RAIL__Rail_SaSu+Hol
9525,TREN,2,240,114__0__121__TZM__518__518,HVL__1__3621__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,220__0__177__TZM__320__320
PORI2,2001,2,0,KPL__0__8210__RAIL__Rail_MTuWThF-XHol,220__0__177__TZM__320__320
PORI2,2003,2,0,KPL__0__6464__RAIL__Rail_SaSu+Hol,226__0__451__TZM__307__1__307__1
3000,3000,2,120,1__0__187__TZM__3__3,19__0__161__TZM__130__130
3000,3000,2,120,1__0__797__TZM__109__1__109__1,19__0__745__TZM__205__205
2002,PORI2,2,0,60__0__409__MNM__2101__2101,KPL__0__6426__RAIL__Rail_SaSu+Hol
PETO2,9001,2,0,HVL__0__3648__RAIL__Rail_MTuWThF-XHol,150__0__153__TZM__403__3__403__3
PORI2,2001,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,220__0__413__TZM__304__1__304__1
PORI2,2001,2,0,KPL__0__6316__RAIL__Rail_MTuWThF-XHol,220__0__161__TZM__320__320
7017,7017,2,120,29__0__105__TZM__105__2__105__2,1__0__119__TZM__138__138
3000,3000,2,120,1__0__123__TZM__209__1__209__1,60__0__109__MNM__3031__3031
3000,3000,2,120,1__0__121__TZM__3__3,60__0__109__MNM__3031__3031
PARA2,1001,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,262__0__141__UZM__3104__3104
8580,UPPE,2,240,110__1__734__TZM__501__501,HVL__1__3847__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__112__TZM__435__435,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__112__TZM__435__1__435__1,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__114__TZM__413__1__413__1,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3814__RAIL__Rail_SaSu+Hol,110__0__401__TZM__502__1__502__1
6733,6730,2,120,7__0__403__TZM__104__1__104__1,23__0__401__TZM__105__1__105__1
1001,PARA1,2,0,250__0__103__UZM__302__3__302__3,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
7083,7083,2,120,18e__1__414__NBM__7__4__7__4,2__0__457__NBM__2__8__2__8
6081,6081,2,120,2__1__170__NBM__27__5__27__5,18__0__145__NBM__75__1__75__1
6081,6081,2,120,2__1__168__NBM__5__6__5__6,18__0__145__NBM__75__1__75__1
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu+Hol,210__0__711__TZM__306__306
1001,PARA1,2,0,250__0__121__UZM__505__505,KPL__1__6301__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__2616__RAIL__Rail_MTuWThF-XHol,130__0__107__TZM__413__1__413__1
PARE,2600,2,240,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,236__0__127__TZM__302__2__302__2
PARE,2600,2,240,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,236__0__127__TZM__302__4__302__4
8580,UPPE,2,240,110__1__700__TZM__501__501,HVL__1__3811__RAIL__Rail_SaSu+Hol
2600,PARE,2,240,236__1__104__TZM__307__2__307__2,KPL__1__6207__RAIL__Rail_MTuWThF-XHol
6224,6224,2,240,2__1__256__NBM__60__1__60__1,12__0__107__NBM__54__1__54__1
UPPE,8579,2,240,HVL__0__3830__RAIL__Rail_SaSu+Hol,112__0__409__TZM__503__1__503__1
7017,7017,2,120,23__1__408__TZM__108__1__108__1,1__0__417__TZM__116__1__116__1
6733,6730,2,120,7__0__173__TZM__205__3__205__3,23__0__147__TZM__104__2__104__2
6055,6017,2,240,1__1__748__TZM__102__102,23__0__723__TZM__107__107
9001,PETO1,2,0,154__0__109__TZM__408__1__408__1,HVL__1__4607__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6230__RAIL__Rail_MTuWThF-XHol,280__0__125__UZM__808__808
1001,PARA1,2,0,262__1__104__UZM__403__2__403__2,KPL__1__6213__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,280__0__133__UZM__512__2__512__2,KPL__1__6319__RAIL__Rail_MTuWThF-XHol
6224,6224,2,240,2__1__422__NBM__29__4__29__4,12__0__405__NBM__12__5__12__5
1501,WAIK,2,240,280__0__155__UZM__1108__1108,KPL__1__6347__RAIL__Rail_MTuWThF-XHol
